Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y,(((drivers.opticalFlow).processedMessage).payload).optical_flow_quality,(computedVelocity).x,(computedVelocity).y
165,1.650059,0.0207694322,0.0197770614,103,0,0,0.00461800583,0.00222880184,61,0,0
166,1.660019,0.00879842415,0.0102002546,104,0,0,0.00461800583,0.00222880184,61,0,0
167,1.670024,0.030346239,0.00541185075,104,0,0,0.00461800583,0.00222880184,61,0,0
168,1.680024,-0.0199319962,0.00541185075,104,-20,-20,0.00453480612,0.00214560167,67,-0.0208000001,-0.0208000001
169,1.690017,-0.0223261975,0.0102002546,104,-20,-20,0.00432680687,0.00193760137,67,-0.0208000001,-0.0208000001
170,1.700022,0.0135868276,0.0389306732,104,-20,0,0.00411880761,0.00181280146,62,-0.0208000001,0
171,1.710025,0.0327404402,0.0197770614,104,-20,0,0.00391080836,0.00181280146,62,-0.0208000001,0
172,1.720022,-0.000778382237,0.0125944559,105,0,20,0.00378600811,0.0018968014,68,0,0.0209999997
173,1.730017,-0.0151435928,0.00541185075,105,0,20,0.00378600811,0.00210680161,68,0,0.0209999997
174,1.740019,0.0159810297,-0.00655915774,104,0,0,0.00378600811,0.00223280187,68,0,0
175,1.750023,0.0351346433,-0.0161359645,104,0,0,0.00378600811,0.00223280187,68,0,0
176,1.760017,0.00401002122,-0.0113475611,104,-20,0,0.00370280794,0.00223280187,66,-0.0208000001,0
177,1.770025,0.0255578365,-0.0137417624,104,-20,0,0.00349480752,0.00223280187,66,-0.0208000001,0
178,1.780020,0.0016158194,0.0221712627,104,0,0,0.00337000727,0.00223280187,66,0,0
179,1.790018,0.0351346433,0.0245654639,104,0,0,0.00337000727,0.00223280187,66,0,0
180,1.800077,0.0518940538,0.00301764905,105,0,-20,0.00337000727,0.00214880169,65,0,-0.0209999997
181,1.810019,-0.0103551894,0.0197770614,105,0,-20,0.00337000727,0.00193880138,65,0,-0.0209999997
182,1.819999,0.0159810297,0.0652668923,107,0,-120,0.00337000727,0.00129920151,65,0,-0.128399998
183,1.830025,0.0255578365,-0.0185301658,107,0,-120,0.00337000727,1.52014518e-05,65,0,-0.128399998
184,1.840023,-0.0223261975,0.00541185075,103,0,-160,0.00337000727,-0.00141439855,64,0,-0.164799988
185,1.850025,0.0255578365,-0.00655915774,103,0,-160,0.00337000727,-0.00306239841,64,0,-0.164799988
186,1.860016,-0.0223261975,0.0245654639,104,0,0,0.00337000727,-0.00405119825,64,0,0
187,1.870017,0.0159810297,0.0389306732,104,0,0,0.00337000727,-0.00405119825,64,0,0
188,1.880022,0.018375231,0.00780605245,104,0,0,0.00337000727,-0.00405119825,64,0,0
189,1.890020,0.00640422292,0.00301764905,104,0,0,0.00337000727,-0.00405119825,64,0,0
190,1.900018,0.0231636353,0.0413248762,104,-20,0,0.0032868071,-0.00405119825,64,-0.0208000001,0
191,1.910025,-0.0366914086,-0.00177075434,104,-20,0,0.00307880668,-0.00405119825,64,-0.0208000001,0
192,1.920049,-0.0103551894,0.0461132787,104,0,0,0.00295400643,-0.00405119825,64,0,0
193,1.930021,0.0423172489,0.00780605245,104,0,0,0.00295400643,-0.00405119825,64,0,0
194,1.940019,-0.0103551894,-0.00416495604,104,0,0,0.00295400643,-0.00405119825,58,0,0
195,1.950021,0.0207694322,-0.020924367,104,0,0,0.00295400643,-0.00405119825,58,0,0
196,1.960003,-0.0247203987,0.000623447413,104,0,0,0.00295400643,-0.00405119825,60,0,0
197,1.970019,0.0016158194,0.0389306732,104,0,0,0.00295400643,-0.00405119825,60,0,0
198,1.980024,0.0279520378,-0.00895335898,104,20,20,0.0030372066,-0.00396799855,60,0.0208000001,0.0208000001
199,1.990015,0.0207694322,-0.00895335898,104,20,20,0.00324520702,-0.00375999836,60,0.0208000001,0.0208000001
200,2.000022,-0.0151435928,0.00780605245,106,0,0,0.00337000727,-0.00363519811,65,0,0
201,2.010017,0.0111926263,-0.0161359645,106,0,0,0.00337000727,-0.00363519811,65,0,0
202,2.020019,0.0111926263,0.00301764905,105,0,0,0.00337000727,-0.00363519811,65,0,0
203,2.030020,0.00879842415,0.0580842867,105,0,0,0.00337000727,-0.00363519811,65,0,0
204,2.040022,0.00640422292,-0.00177075434,105,0,0,0.00337000727,-0.00363519811,65,0,0
205,2.050025,-0.029508803,0.0293538682,105,0,0,0.00337000727,-0.00363519811,65,0,0
206,2.060018,0.018375231,0.0413248762,106,-20,0,0.00328520709,-0.00363519811,70,-0.0211999994,0
207,2.070022,-0.00796098728,0.00541185075,106,-20,0,0.00307320664,-0.00363519811,70,-0.0211999994,0
208,2.080018,-0.0151435928,-0.0305011738,104,-20,0,0.0028628062,-0.00363519811,64,-0.0208000001,0
209,2.090023,-0.000778382237,0.00541185075,104,-20,0,0.00265480578,-0.00363519811,64,-0.0208000001,0
210,2.100021,-0.00796098728,0.0197770614,104,0,0,0.00253000553,-0.00363519811,64,0,0
211,2.110016,0.0447114483,0.0245654639,104,0,0,0.00253000553,-0.00363519811,64,0,0
